user_id,event_date,event_type,event_month,event_timestamp,cohort_month
u0256,2023-02-12,login,2023-02,2023-02-12,2023-01
u0256,2023-02-13,invite_sent,2023-02,2023-02-13,2023-01
u0256,2023-02-16,feature_use,2023-02,2023-02-16,2023-01
u0256,2023-02-16,invite_sent,2023-02,2023-02-16,2023-01
u0256,2023-02-20,upgrade,2023-02,2023-02-20,2023-01
u0256,2023-02-24,feature_use,2023-02,2023-02-24,2023-01
u0256,2023-02-28,login,2023-02,2023-02-28,2023-01
u0256,2023-02-28,feature_use,2023-02,2023-02-28,2023-01
u0256,2023-03-01,login,2023-03,2023-03-01,2023-01
u0257,2023-11-15,signup,2023-11,2023-11-15,2023-11
u0257,2023-11-17,feature_use,2023-11,2023-11-17,2023-11
u0257,2023-11-18,login,2023-11,2023-11-18,2023-11
u0257,2023-11-21,login,2023-11,2023-11-21,2023-11
u0257,2023-11-24,export,2023-11,2023-11-24,2023-11
u0257,2023-11-25,login,2023-11,2023-11-25,2023-11
u0257,2023-11-29,login,2023-11,2023-11-29,2023-11
u0257,2023-11-30,login,2023-11,2023-11-30,2023-11
u0257,2023-12-01,upgrade,2023-12,2023-12-01,2023-11
u0257,2023-12-05,login,2023-12,2023-12-05,2023-11
u0257,2023-12-10,login,2023-12,2023-12-10,2023-11
u0257,2023-12-10,feature_use,2023-12,2023-12-10,2023-11
u0257,2023-12-13,feature_use,2023-12,2023-12-13,2023-11
u0257,2023-12-15,invite_sent,2023-12,2023-12-15,2023-11
u0258,2023-06-28,signup,2023-06,2023-06-28,2023-06
u0258,2023-07-02,login,2023-07,2023-07-02,2023-06
u0258,2023-07-06,login,2023-07,2023-07-06,2023-06
u0258,2023-07-13,support_ticket,2023-07,2023-07-13,2023-06
u0258,2023-07-20,churned,2023-07,2023-07-20,2023-06
u0258,2023-08-28,login,2023-08,2023-08-28,2023-06
u0258,2023-09-04,support_ticket,2023-09,2023-09-04,2023-06
u0258,2023-09-05,feature_use,2023-09,2023-09-05,2023-06
u0258,2023-09-10,export,2023-09,2023-09-10,2023-06
u0258,2023-09-15,feature_use,2023-09,2023-09-15,2023-06
u0258,2023-10-04,feature_use,2023-10,2023-10-04,2023-06
u0258,2023-10-16,support_ticket,2023-10,2023-10-16,2023-06
u0258,2023-11-08,login,2023-11,2023-11-08,2023-06
u0258,2023-11-12,feature_use,2023-11,2023-11-12,2023-06
u0258,2023-11-14,login,2023-11,2023-11-14,2023-06
u0258,2023-11-17,feature_use,2023-11,2023-11-17,2023-06
u0258,2023-11-22,upgrade,2023-11,2023-11-22,2023-06
u0258,2023-11-22,feature_use,2023-11,2023-11-22,2023-06
u0258,2023-11-27,login,2023-11,2023-11-27,2023-06
u0258,2023-12-01,login,2023-12,2023-12-01,2023-06
u0258,2023-12-03,login,2023-12,2023-12-03,2023-06
u0258,2023-12-05,feature_use,2023-12,2023-12-05,2023-06
u0258,2023-12-13,support_ticket,2023-12,2023-12-13,2023-06
u0258,2023-12-20,invite_sent,2023-12,2023-12-20,2023-06
u0258,2023-12-30,invite_sent,2023-12,2023-12-30,2023-06
u0259,2023-06-14,signup,2023-06,2023-06-14,2023-06
u0259,2023-06-16,feature_use,2023-06,2023-06-16,2023-06
u0259,2023-06-17,feature_use,2023-06,2023-06-17,2023-06
u0259,2023-06-19,login,2023-06,2023-06-19,2023-06
u0259,2023-06-20,feature_use,2023-06,2023-06-20,2023-06
u0259,2023-06-21,login,2023-06,2023-06-21,2023-06
u0259,2023-06-22,feature_use,2023-06,2023-06-22,2023-06
u0259,2023-06-22,invite_sent,2023-06,2023-06-22,2023-06
u0259,2023-06-23,feature_use,2023-06,2023-06-23,2023-06
u0259,2023-06-25,login,2023-06,2023-06-25,2023-06
u0259,2023-07-03,login,2023-07,2023-07-03,2023-06
u0259,2023-07-07,login,2023-07,2023-07-07,2023-06
u0259,2023-07-11,login,2023-07,2023-07-11,2023-06
u0259,2023-07-18,support_ticket,2023-07,2023-07-18,2023-06
u0259,2023-07-18,churned,2023-07,2023-07-18,2023-06
u0259,2023-07-20,login,2023-07,2023-07-20,2023-06
u0259,2023-07-29,login,2023-07,2023-07-29,2023-06
u0259,2023-07-30,feature_use,2023-07,2023-07-30,2023-06
u0259,2023-07-31,login,2023-07,2023-07-31,2023-06
u0259,2023-08-01,export,2023-08,2023-08-01,2023-06
u0259,2023-08-07,login,2023-08,2023-08-07,2023-06
u0259,2023-08-08,export,2023-08,2023-08-08,2023-06
u0259,2023-08-13,login,2023-08,2023-08-13,2023-06
u0259,2023-08-17,login,2023-08,2023-08-17,2023-06
u0259,2023-08-18,export,2023-08,2023-08-18,2023-06
u0259,2023-08-18,feature_use,2023-08,2023-08-18,2023-06
u0259,2023-08-19,login,2023-08,2023-08-19,2023-06
u0259,2023-08-24,login,2023-08,2023-08-24,2023-06
u0259,2023-08-24,upgrade,2023-08,2023-08-24,2023-06
u0259,2023-08-25,login,2023-08,2023-08-25,2023-06
u0259,2023-08-28,login,2023-08,2023-08-28,2023-06
u0260,2023-07-28,signup,2023-07,2023-07-28,2023-07
u0260,2023-08-02,feature_use,2023-08,2023-08-02,2023-07
u0260,2023-08-07,invite_sent,2023-08,2023-08-07,2023-07
u0260,2023-08-08,invite_sent,2023-08,2023-08-08,2023-07
u0260,2023-08-12,upgrade,2023-08,2023-08-12,2023-07
u0260,2023-08-13,export,2023-08,2023-08-13,2023-07
u0260,2023-08-14,invite_sent,2023-08,2023-08-14,2023-07
u0260,2023-08-17,feature_use,2023-08,2023-08-17,2023-07
u0260,2023-08-18,login,2023-08,2023-08-18,2023-07
u0260,2023-08-25,support_ticket,2023-08,2023-08-25,2023-07
u0260,2023-08-26,feature_use,2023-08,2023-08-26,2023-07
u0260,2023-08-27,feature_use,2023-08,2023-08-27,2023-07
u0260,2023-08-29,login,2023-08,2023-08-29,2023-07
u0260,2023-09-01,login,2023-09,2023-09-01,2023-07
u0260,2023-09-04,feature_use,2023-09,2023-09-04,2023-07
u0260,2023-09-04,invite_sent,2023-09,2023-09-04,2023-07
u0260,2023-09-07,support_ticket,2023-09,2023-09-07,2023-07
u0260,2023-09-11,invite_sent,2023-09,2023-09-11,2023-07
u0260,2023-09-12,feature_use,2023-09,2023-09-12,2023-07
u0260,2023-09-13,login,2023-09,2023-09-13,2023-07
u0260,2023-09-15,export,2023-09,2023-09-15,2023-07
u0260,2023-09-19,login,2023-09,2023-09-19,2023-07
u0260,2023-09-20,feature_use,2023-09,2023-09-20,2023-07
u0260,2023-09-23,upgrade,2023-09,2023-09-23,2023-07
u0260,2023-09-24,support_ticket,2023-09,2023-09-24,2023-07
u0260,2023-09-27,feature_use,2023-09,2023-09-27,2023-07
u0260,2023-09-28,feature_use,2023-09,2023-09-28,2023-07
u0260,2023-10-02,upgrade,2023-10,2023-10-02,2023-07
u0260,2023-10-02,support_ticket,2023-10,2023-10-02,2023-07
u0260,2023-10-03,feature_use,2023-10,2023-10-03,2023-07
u0260,2023-10-04,support_ticket,2023-10,2023-10-04,2023-07
u0260,2023-10-10,feature_use,2023-10,2023-10-10,2023-07
u0260,2023-10-10,login,2023-10,2023-10-10,2023-07
u0260,2023-10-12,login,2023-10,2023-10-12,2023-07
u0261,2023-05-06,signup,2023-05,2023-05-06,2023-05
u0261,2023-05-08,feature_use,2023-05,2023-05-08,2023-05
u0261,2023-05-17,support_ticket,2023-05,2023-05-17,2023-05
u0261,2023-05-18,login,2023-05,2023-05-18,2023-05
u0261,2023-05-31,login,2023-05,2023-05-31,2023-05
u0261,2023-06-03,churned,2023-06,2023-06-03,2023-05
u0261,2023-06-06,login,2023-06,2023-06-06,2023-05
u0261,2023-06-06,feature_use,2023-06,2023-06-06,2023-05
u0261,2023-06-08,export,2023-06,2023-06-08,2023-05
u0261,2023-06-09,feature_use,2023-06,2023-06-09,2023-05
u0261,2023-06-11,feature_use,2023-06,2023-06-11,2023-05
u0261,2023-06-13,feature_use,2023-06,2023-06-13,2023-05
u0261,2023-06-18,churned,2023-06,2023-06-18,2023-05
u0261,2023-06-21,invite_sent,2023-06,2023-06-21,2023-05
u0261,2023-06-22,upgrade,2023-06,2023-06-22,2023-05
u0261,2023-06-26,invite_sent,2023-06,2023-06-26,2023-05
u0261,2023-06-29,feature_use,2023-06,2023-06-29,2023-05
u0261,2023-07-07,upgrade,2023-07,2023-07-07,2023-05
u0261,2023-07-17,invite_sent,2023-07,2023-07-17,2023-05
u0261,2023-07-19,login,2023-07,2023-07-19,2023-05
u0261,2023-08-01,feature_use,2023-08,2023-08-01,2023-05
u0261,2023-08-05,login,2023-08,2023-08-05,2023-05
u0261,2023-08-05,invite_sent,2023-08,2023-08-05,2023-05
u0261,2023-08-09,feature_use,2023-08,2023-08-09,2023-05
u0261,2023-08-13,login,2023-08,2023-08-13,2023-05
u0261,2023-08-14,invite_sent,2023-08,2023-08-14,2023-05
u0261,2023-08-19,feature_use,2023-08,2023-08-19,2023-05
u0261,2023-08-22,feature_use,2023-08,2023-08-22,2023-05
u0261,2023-08-24,login,2023-08,2023-08-24,2023-05
u0261,2023-08-25,login,2023-08,2023-08-25,2023-05
u0261,2023-08-26,login,2023-08,2023-08-26,2023-05
u0261,2023-08-27,login,2023-08,2023-08-27,2023-05
u0261,2023-08-31,login,2023-08,2023-08-31,2023-05
u0261,2023-08-31,feature_use,2023-08,2023-08-31,2023-05
u0261,2023-09-04,support_ticket,2023-09,2023-09-04,2023-05
u0261,2023-09-06,upgrade,2023-09,2023-09-06,2023-05
u0261,2023-09-10,login,2023-09,2023-09-10,2023-05
u0261,2023-09-14,login,2023-09,2023-09-14,2023-05
u0261,2023-09-14,export,2023-09,2023-09-14,2023-05
u0261,2023-09-16,invite_sent,2023-09,2023-09-16,2023-05
u0262,2023-05-23,signup,2023-05,2023-05-23,2023-05
u0262,2023-05-30,feature_use,2023-05,2023-05-30,2023-05
u0262,2023-05-31,feature_use,2023-05,2023-05-31,2023-05
u0262,2023-06-03,churned,2023-06,2023-06-03,2023-05
u0262,2023-06-15,export,2023-06,2023-06-15,2023-05
u0262,2023-06-17,login,2023-06,2023-06-17,2023-05
u0262,2023-06-18,login,2023-06,2023-06-18,2023-05
u0262,2023-06-20,invite_sent,2023-06,2023-06-20,2023-05
u0262,2023-06-21,upgrade,2023-06,2023-06-21,2023-05
u0262,2023-06-23,feature_use,2023-06,2023-06-23,2023-05
u0262,2023-07-05,login,2023-07,2023-07-05,2023-05
u0262,2023-07-12,login,2023-07,2023-07-12,2023-05
u0262,2023-07-20,export,2023-07,2023-07-20,2023-05
u0262,2023-07-29,churned,2023-07,2023-07-29,2023-05
u0262,2023-08-02,feature_use,2023-08,2023-08-02,2023-05
u0262,2023-08-04,invite_sent,2023-08,2023-08-04,2023-05
u0262,2023-08-05,invite_sent,2023-08,2023-08-05,2023-05
u0262,2023-09-11,feature_use,2023-09,2023-09-11,2023-05
u0262,2023-09-14,feature_use,2023-09,2023-09-14,2023-05
u0262,2023-09-17,login,2023-09,2023-09-17,2023-05
u0262,2023-10-01,support_ticket,2023-10,2023-10-01,2023-05
u0262,2023-10-09,feature_use,2023-10,2023-10-09,2023-05
u0262,2023-10-17,feature_use,2023-10,2023-10-17,2023-05
u0262,2023-11-10,login,2023-11,2023-11-10,2023-05
u0263,2023-05-23,signup,2023-05,2023-05-23,2023-05
u0263,2023-05-26,feature_use,2023-05,2023-05-26,2023-05
u0263,2023-05-28,login,2023-05,2023-05-28,2023-05
u0263,2023-05-28,upgrade,2023-05,2023-05-28,2023-05
u0263,2023-06-01,login,2023-06,2023-06-01,2023-05
u0263,2023-06-07,feature_use,2023-06,2023-06-07,2023-05
u0263,2023-06-08,login,2023-06,2023-06-08,2023-05
u0263,2023-06-09,feature_use,2023-06,2023-06-09,2023-05
u0263,2023-06-13,export,2023-06,2023-06-13,2023-05
u0263,2023-06-13,login,2023-06,2023-06-13,2023-05
u0263,2023-06-17,export,2023-06,2023-06-17,2023-05
u0263,2023-06-20,login,2023-06,2023-06-20,2023-05
u0263,2023-06-22,feature_use,2023-06,2023-06-22,2023-05
u0263,2023-06-24,support_ticket,2023-06,2023-06-24,2023-05
u0263,2023-06-25,login,2023-06,2023-06-25,2023-05
u0263,2023-06-25,feature_use,2023-06,2023-06-25,2023-05
u0263,2023-06-26,export,2023-06,2023-06-26,2023-05
u0263,2023-06-28,feature_use,2023-06,2023-06-28,2023-05
u0263,2023-07-03,feature_use,2023-07,2023-07-03,2023-05
u0263,2023-07-08,support_ticket,2023-07,2023-07-08,2023-05
u0263,2023-07-09,feature_use,2023-07,2023-07-09,2023-05
u0263,2023-07-10,login,2023-07,2023-07-10,2023-05
u0263,2023-07-13,login,2023-07,2023-07-13,2023-05
u0263,2023-07-14,login,2023-07,2023-07-14,2023-05
u0263,2023-07-19,feature_use,2023-07,2023-07-19,2023-05
u0263,2023-07-19,login,2023-07,2023-07-19,2023-05
u0264,2023-10-13,signup,2023-10,2023-10-13,2023-10
u0264,2023-10-18,feature_use,2023-10,2023-10-18,2023-10
u0264,2023-10-26,login,2023-10,2023-10-26,2023-10
u0264,2023-11-06,export,2023-11,2023-11-06,2023-10
u0264,2023-11-12,export,2023-11,2023-11-12,2023-10
u0264,2023-11-16,feature_use,2023-11,2023-11-16,2023-10
u0264,2023-11-19,feature_use,2023-11,2023-11-19,2023-10
u0264,2023-11-27,feature_use,2023-11,2023-11-27,2023-10
u0264,2023-12-03,feature_use,2023-12,2023-12-03,2023-10
u0264,2023-12-07,login,2023-12,2023-12-07,2023-10
u0264,2023-12-10,login,2023-12,2023-12-10,2023-10
u0264,2023-12-12,invite_sent,2023-12,2023-12-12,2023-10
u0264,2023-12-15,feature_use,2023-12,2023-12-15,2023-10
u0264,2023-12-22,feature_use,2023-12,2023-12-22,2023-10
u0264,2023-12-27,login,2023-12,2023-12-27,2023-10
u0265,2023-02-28,signup,2023-02,2023-02-28,2023-02
u0265,2023-04-25,export,2023-04,2023-04-25,2023-02
u0265,2023-05-06,feature_use,2023-05,2023-05-06,2023-02
u0265,2023-05-14,login,2023-05,2023-05-14,2023-02
u0265,2023-06-14,feature_use,2023-06,2023-06-14,2023-02
u0265,2023-06-22,feature_use,2023-06,2023-06-22,2023-02
u0265,2023-07-04,feature_use,2023-07,2023-07-04,2023-02
u0265,2023-07-22,support_ticket,2023-07,2023-07-22,2023-02
u0265,2023-08-23,login,2023-08,2023-08-23,2023-02
u0265,2023-09-15,export,2023-09,2023-09-15,2023-02
u0265,2023-09-17,feature_use,2023-09,2023-09-17,2023-02
u0265,2023-10-02,support_ticket,2023-10,2023-10-02,2023-02
u0266,2023-05-14,signup,2023-05,2023-05-14,2023-05
u0266,2023-05-16,login,2023-05,2023-05-16,2023-05
u0266,2023-05-17,invite_sent,2023-05,2023-05-17,2023-05
u0266,2023-05-17,support_ticket,2023-05,2023-05-17,2023-05
u0266,2023-05-20,login,2023-05,2023-05-20,2023-05
u0266,2023-05-21,feature_use,2023-05,2023-05-21,2023-05
u0266,2023-05-24,login,2023-05,2023-05-24,2023-05
u0266,2023-05-26,support_ticket,2023-05,2023-05-26,2023-05
u0266,2023-05-31,feature_use,2023-05,2023-05-31,2023-05
u0266,2023-05-31,support_ticket,2023-05,2023-05-31,2023-05
u0266,2023-06-04,export,2023-06,2023-06-04,2023-05
u0266,2023-06-04,invite_sent,2023-06,2023-06-04,2023-05
u0266,2023-06-05,feature_use,2023-06,2023-06-05,2023-05
u0266,2023-06-12,feature_use,2023-06,2023-06-12,2023-05
u0266,2023-06-13,login,2023-06,2023-06-13,2023-05
u0266,2023-06-15,login,2023-06,2023-06-15,2023-05
u0266,2023-06-18,export,2023-06,2023-06-18,2023-05
u0266,2023-06-22,login,2023-06,2023-06-22,2023-05
u0266,2023-06-23,feature_use,2023-06,2023-06-23,2023-05
u0266,2023-06-26,invite_sent,2023-06,2023-06-26,2023-05
u0266,2023-06-26,feature_use,2023-06,2023-06-26,2023-05
u0266,2023-06-30,feature_use,2023-06,2023-06-30,2023-05
u0266,2023-07-02,feature_use,2023-07,2023-07-02,2023-05
u0266,2023-07-04,export,2023-07,2023-07-04,2023-05
u0266,2023-07-04,support_ticket,2023-07,2023-07-04,2023-05
u0266,2023-07-21,login,2023-07,2023-07-21,2023-05
u0266,2023-07-24,login,2023-07,2023-07-24,2023-05
u0266,2023-07-24,upgrade,2023-07,2023-07-24,2023-05
u0266,2023-08-01,feature_use,2023-08,2023-08-01,2023-05
u0266,2023-08-03,login,2023-08,2023-08-03,2023-05
u0266,2023-08-03,support_ticket,2023-08,2023-08-03,2023-05
u0266,2023-08-04,support_ticket,2023-08,2023-08-04,2023-05
u0266,2023-08-16,login,2023-08,2023-08-16,2023-05
u0266,2023-08-18,login,2023-08,2023-08-18,2023-05
u0267,2023-08-01,signup,2023-08,2023-08-01,2023-08
u0267,2023-08-03,feature_use,2023-08,2023-08-03,2023-08
u0267,2023-08-05,support_ticket,2023-08,2023-08-05,2023-08
u0267,2023-08-07,login,2023-08,2023-08-07,2023-08
u0267,2023-08-08,upgrade,2023-08,2023-08-08,2023-08
u0267,2023-08-11,support_ticket,2023-08,2023-08-11,2023-08
u0267,2023-08-11,login,2023-08,2023-08-11,2023-08
u0267,2023-08-12,login,2023-08,2023-08-12,2023-08
u0267,2023-08-14,login,2023-08,2023-08-14,2023-08
u0267,2023-08-16,feature_use,2023-08,2023-08-16,2023-08
u0267,2023-08-17,feature_use,2023-08,2023-08-17,2023-08
u0267,2023-08-18,feature_use,2023-08,2023-08-18,2023-08
u0267,2023-08-21,login,2023-08,2023-08-21,2023-08
u0267,2023-08-25,support_ticket,2023-08,2023-08-25,2023-08
u0267,2023-08-26,login,2023-08,2023-08-26,2023-08
u0267,2023-08-28,feature_use,2023-08,2023-08-28,2023-08
u0267,2023-08-28,export,2023-08,2023-08-28,2023-08
u0267,2023-09-01,login,2023-09,2023-09-01,2023-08
u0267,2023-09-01,feature_use,2023-09,2023-09-01,2023-08
u0267,2023-09-02,upgrade,2023-09,2023-09-02,2023-08
u0267,2023-09-02,feature_use,2023-09,2023-09-02,2023-08
u0267,2023-09-03,support_ticket,2023-09,2023-09-03,2023-08
u0267,2023-09-04,upgrade,2023-09,2023-09-04,2023-08
u0267,2023-09-07,support_ticket,2023-09,2023-09-07,2023-08
u0267,2023-09-09,invite_sent,2023-09,2023-09-09,2023-08
u0267,2023-09-09,export,2023-09,2023-09-09,2023-08
u0267,2023-09-10,export,2023-09,2023-09-10,2023-08
u0267,2023-09-12,feature_use,2023-09,2023-09-12,2023-08
u0267,2023-09-12,login,2023-09,2023-09-12,2023-08
u0267,2023-09-15,feature_use,2023-09,2023-09-15,2023-08
u0267,2023-09-16,login,2023-09,2023-09-16,2023-08
u0267,2023-09-18,login,2023-09,2023-09-18,2023-08
u0267,2023-09-21,feature_use,2023-09,2023-09-21,2023-08
u0267,2023-09-21,login,2023-09,2023-09-21,2023-08
u0268,2023-05-18,signup,2023-05,2023-05-18,2023-05
u0268,2023-05-20,login,2023-05,2023-05-20,2023-05
u0268,2023-05-21,login,2023-05,2023-05-21,2023-05
u0268,2023-05-22,login,2023-05,2023-05-22,2023-05
u0268,2023-06-05,churned,2023-06,2023-06-05,2023-05
u0268,2023-06-08,invite_sent,2023-06,2023-06-08,2023-05
u0268,2023-06-17,login,2023-06,2023-06-17,2023-05
u0268,2023-06-22,login,2023-06,2023-06-22,2023-05
u0268,2023-06-30,login,2023-06,2023-06-30,2023-05
u0268,2023-07-03,login,2023-07,2023-07-03,2023-05
u0268,2023-07-06,login,2023-07,2023-07-06,2023-05
u0268,2023-07-08,feature_use,2023-07,2023-07-08,2023-05
u0268,2023-08-09,feature_use,2023-08,2023-08-09,2023-05
u0268,2023-08-11,invite_sent,2023-08,2023-08-11,2023-05
u0268,2023-08-22,feature_use,2023-08,2023-08-22,2023-05
u0268,2023-08-23,login,2023-08,2023-08-23,2023-05
u0268,2023-09-04,upgrade,2023-09,2023-09-04,2023-05
u0268,2023-09-04,feature_use,2023-09,2023-09-04,2023-05
u0268,2023-09-07,churned,2023-09,2023-09-07,2023-05
u0268,2023-09-14,upgrade,2023-09,2023-09-14,2023-05
u0268,2023-09-14,login,2023-09,2023-09-14,2023-05
u0268,2023-09-20,login,2023-09,2023-09-20,2023-05
u0268,2023-09-23,login,2023-09,2023-09-23,2023-05
u0268,2023-09-27,feature_use,2023-09,2023-09-27,2023-05
u0268,2023-09-29,upgrade,2023-09,2023-09-29,2023-05
u0268,2023-10-06,feature_use,2023-10,2023-10-06,2023-05
u0268,2023-10-20,login,2023-10,2023-10-20,2023-05
u0268,2023-10-26,support_ticket,2023-10,2023-10-26,2023-05
u0268,2023-11-01,login,2023-11,2023-11-01,2023-05
u0268,2023-11-08,login,2023-11,2023-11-08,2023-05
u0268,2023-11-17,feature_use,2023-11,2023-11-17,2023-05
u0268,2023-11-18,export,2023-11,2023-11-18,2023-05
u0268,2023-11-19,invite_sent,2023-11,2023-11-19,2023-05
u0268,2023-11-19,churned,2023-11,2023-11-19,2023-05
u0268,2023-11-24,churned,2023-11,2023-11-24,2023-05
u0268,2023-11-26,login,2023-11,2023-11-26,2023-05
u0268,2023-12-08,feature_use,2023-12,2023-12-08,2023-05
u0268,2023-12-10,feature_use,2023-12,2023-12-10,2023-05
u0269,2023-02-18,signup,2023-02,2023-02-18,2023-02
u0269,2023-02-22,invite_sent,2023-02,2023-02-22,2023-02
u0269,2023-03-06,feature_use,2023-03,2023-03-06,2023-02
u0269,2023-04-17,login,2023-04,2023-04-17,2023-02
u0269,2023-04-30,login,2023-04,2023-04-30,2023-02
u0269,2023-05-08,login,2023-05,2023-05-08,2023-02
u0269,2023-05-19,feature_use,2023-05,2023-05-19,2023-02
u0269,2023-06-08,feature_use,2023-06,2023-06-08,2023-02
u0269,2023-07-21,login,2023-07,2023-07-21,2023-02
u0269,2023-09-03,feature_use,2023-09,2023-09-03,2023-02
u0270,2023-05-11,signup,2023-05,2023-05-11,2023-05
u0270,2023-05-12,login,2023-05,2023-05-12,2023-05
u0270,2023-05-31,feature_use,2023-05,2023-05-31,2023-05
u0270,2023-06-04,invite_sent,2023-06,2023-06-04,2023-05
u0270,2023-06-07,upgrade,2023-06,2023-06-07,2023-05
u0270,2023-06-23,feature_use,2023-06,2023-06-23,2023-05
u0270,2023-07-04,login,2023-07,2023-07-04,2023-05
u0270,2023-07-10,churned,2023-07,2023-07-10,2023-05
u0270,2023-07-22,login,2023-07,2023-07-22,2023-05
u0270,2023-08-18,login,2023-08,2023-08-18,2023-05
u0270,2023-09-22,feature_use,2023-09,2023-09-22,2023-05
u0270,2023-10-03,login,2023-10,2023-10-03,2023-05
u0270,2023-10-10,feature_use,2023-10,2023-10-10,2023-05
u0270,2023-10-16,login,2023-10,2023-10-16,2023-05
u0270,2023-10-30,invite_sent,2023-10,2023-10-30,2023-05
u0270,2023-11-16,export,2023-11,2023-11-16,2023-05
u0271,2023-01-27,signup,2023-01,2023-01-27,2023-01
u0271,2023-01-28,login,2023-01,2023-01-28,2023-01
u0271,2023-01-28,feature_use,2023-01,2023-01-28,2023-01
u0271,2023-02-06,export,2023-02,2023-02-06,2023-01
u0271,2023-02-07,invite_sent,2023-02,2023-02-07,2023-01
u0271,2023-02-08,login,2023-02,2023-02-08,2023-01
u0271,2023-02-08,invite_sent,2023-02,2023-02-08,2023-01
u0271,2023-02-09,feature_use,2023-02,2023-02-09,2023-01
u0271,2023-02-17,login,2023-02,2023-02-17,2023-01
u0271,2023-02-18,login,2023-02,2023-02-18,2023-01
u0271,2023-02-20,export,2023-02,2023-02-20,2023-01
u0271,2023-02-20,feature_use,2023-02,2023-02-20,2023-01
u0271,2023-02-20,invite_sent,2023-02,2023-02-20,2023-01
u0271,2023-02-24,feature_use,2023-02,2023-02-24,2023-01
u0271,2023-02-27,login,2023-02,2023-02-27,2023-01
u0271,2023-03-01,invite_sent,2023-03,2023-03-01,2023-01
u0271,2023-03-02,login,2023-03,2023-03-02,2023-01
u0271,2023-03-04,feature_use,2023-03,2023-03-04,2023-01
u0271,2023-03-07,export,2023-03,2023-03-07,2023-01
u0271,2023-03-07,login,2023-03,2023-03-07,2023-01
u0271,2023-03-08,feature_use,2023-03,2023-03-08,2023-01
u0271,2023-03-10,login,2023-03,2023-03-10,2023-01
u0271,2023-03-12,login,2023-03,2023-03-12,2023-01
u0271,2023-03-13,support_ticket,2023-03,2023-03-13,2023-01
u0271,2023-03-15,feature_use,2023-03,2023-03-15,2023-01
u0271,2023-03-17,login,2023-03,2023-03-17,2023-01
u0271,2023-03-18,feature_use,2023-03,2023-03-18,2023-01
u0271,2023-03-22,feature_use,2023-03,2023-03-22,2023-01
u0271,2023-03-22,login,2023-03,2023-03-22,2023-01
u0272,2023-09-03,signup,2023-09,2023-09-03,2023-09
u0272,2023-09-08,feature_use,2023-09,2023-09-08,2023-09
u0272,2023-09-11,feature_use,2023-09,2023-09-11,2023-09
u0272,2023-09-16,export,2023-09,2023-09-16,2023-09
u0272,2023-09-20,login,2023-09,2023-09-20,2023-09
u0272,2023-09-23,upgrade,2023-09,2023-09-23,2023-09
u0272,2023-09-26,feature_use,2023-09,2023-09-26,2023-09
u0272,2023-09-26,export,2023-09,2023-09-26,2023-09
u0272,2023-09-28,feature_use,2023-09,2023-09-28,2023-09
u0272,2023-10-09,feature_use,2023-10,2023-10-09,2023-09
u0272,2023-10-09,churned,2023-10,2023-10-09,2023-09
u0272,2023-11-03,churned,2023-11,2023-11-03,2023-09
u0272,2023-11-12,support_ticket,2023-11,2023-11-12,2023-09
u0272,2023-11-16,export,2023-11,2023-11-16,2023-09
u0272,2023-11-21,export,2023-11,2023-11-21,2023-09
u0272,2023-11-23,feature_use,2023-11,2023-11-23,2023-09
u0272,2023-12-03,login,2023-12,2023-12-03,2023-09
u0272,2023-12-19,export,2023-12,2023-12-19,2023-09
u0272,2023-12-23,upgrade,2023-12,2023-12-23,2023-09
u0272,2023-12-24,feature_use,2023-12,2023-12-24,2023-09
u0273,2023-01-09,signup,2023-01,2023-01-09,2023-01
u0273,2023-01-10,login,2023-01,2023-01-10,2023-01
u0273,2023-01-26,login,2023-01,2023-01-26,2023-01
u0273,2023-03-19,login,2023-03,2023-03-19,2023-01
u0273,2023-04-13,feature_use,2023-04,2023-04-13,2023-01
u0273,2023-05-03,login,2023-05,2023-05-03,2023-01
u0273,2023-05-18,login,2023-05,2023-05-18,2023-01
u0273,2023-05-19,feature_use,2023-05,2023-05-19,2023-01
u0273,2023-06-02,login,2023-06,2023-06-02,2023-01
u0273,2023-06-09,upgrade,2023-06,2023-06-09,2023-01
u0273,2023-06-14,login,2023-06,2023-06-14,2023-01
u0273,2023-06-21,support_ticket,2023-06,2023-06-21,2023-01
u0273,2023-06-29,feature_use,2023-06,2023-06-29,2023-01
u0274,2023-06-24,signup,2023-06,2023-06-24,2023-06
u0274,2023-06-26,support_ticket,2023-06,2023-06-26,2023-06
u0274,2023-06-28,feature_use,2023-06,2023-06-28,2023-06
u0274,2023-06-30,login,2023-06,2023-06-30,2023-06
u0274,2023-06-30,export,2023-06,2023-06-30,2023-06
u0274,2023-06-30,feature_use,2023-06,2023-06-30,2023-06
u0274,2023-07-02,feature_use,2023-07,2023-07-02,2023-06
u0274,2023-07-03,feature_use,2023-07,2023-07-03,2023-06
u0274,2023-07-05,login,2023-07,2023-07-05,2023-06
u0274,2023-07-07,support_ticket,2023-07,2023-07-07,2023-06
u0274,2023-07-07,login,2023-07,2023-07-07,2023-06
u0274,2023-07-08,login,2023-07,2023-07-08,2023-06
u0274,2023-07-10,login,2023-07,2023-07-10,2023-06
u0274,2023-07-13,login,2023-07,2023-07-13,2023-06
u0274,2023-07-16,upgrade,2023-07,2023-07-16,2023-06
u0274,2023-07-18,login,2023-07,2023-07-18,2023-06
