user_id,event_date,event_type
u0133,2023-03-16,feature_use
u0133,2023-03-20,login
u0133,2023-03-26,export
u0133,2023-03-31,login
u0133,2023-04-01,support_ticket
u0133,2023-04-02,feature_use
u0133,2023-04-02,churned
u0133,2023-04-04,login
u0133,2023-04-04,login
u0133,2023-04-11,login
u0133,2023-04-12,feature_use
u0133,2023-04-12,login
u0134,2023-05-31,signup
u0134,2023-06-01,upgrade
u0134,2023-06-16,feature_use
u0134,2023-06-19,export
u0134,2023-06-21,upgrade
u0134,2023-06-23,login
u0134,2023-07-08,feature_use
u0135,2023-07-27,signup
u0135,2023-08-06,feature_use
u0135,2023-08-13,login
u0135,2023-08-14,login
u0135,2023-08-15,upgrade
u0135,2023-08-16,login
u0135,2023-09-12,export
u0135,2023-09-24,export
u0135,2023-09-26,login
u0135,2023-09-28,feature_use
u0135,2023-10-01,feature_use
u0135,2023-10-07,feature_use
u0135,2023-10-13,invite_sent
u0135,2023-10-15,login
u0135,2023-10-18,support_ticket
u0136,2023-08-19,signup
u0136,2023-08-22,churned
u0136,2023-08-25,login
u0136,2023-09-12,login
u0136,2023-09-16,feature_use
u0136,2023-09-19,churned
u0136,2023-09-21,login
u0136,2023-09-22,login
u0136,2023-09-23,feature_use
u0136,2023-09-25,feature_use
u0136,2023-09-25,feature_use
u0136,2023-10-05,login
u0136,2023-10-05,feature_use
u0136,2023-10-08,login
u0136,2023-10-13,churned
u0137,2023-11-09,signup
u0137,2023-11-10,feature_use
u0137,2023-11-28,login
u0137,2023-11-29,feature_use
u0137,2023-12-01,feature_use
u0137,2023-12-01,feature_use
u0137,2023-12-12,invite_sent
u0137,2023-12-14,support_ticket
u0138,2023-01-19,signup
u0138,2023-03-18,feature_use
u0138,2023-04-04,feature_use
u0138,2023-04-08,export
u0138,2023-04-16,feature_use
u0138,2023-04-19,login
u0138,2023-05-20,feature_use
u0138,2023-05-21,feature_use
u0138,2023-05-31,login
u0138,2023-06-11,login
u0138,2023-06-18,support_ticket
u0138,2023-07-14,churned
u0138,2023-08-19,support_ticket
u0138,2023-09-05,feature_use
u0138,2023-09-25,login
u0138,2023-10-05,login
u0138,2023-10-17,export
u0138,2023-11-04,login
u0138,2023-11-18,support_ticket
u0138,2023-12-01,login
u0138,2023-12-05,login
u0138,2023-12-08,feature_use
u0138,2023-12-12,login
u0139,2023-10-23,signup
u0139,2023-10-31,login
u0139,2023-11-07,feature_use
u0139,2023-11-12,feature_use
u0139,2023-11-22,feature_use
u0139,2023-12-04,login
u0139,2023-12-11,invite_sent
u0140,2023-07-19,signup
u0140,2023-07-21,feature_use
u0140,2023-07-24,login
u0140,2023-07-25,login
u0140,2023-07-27,feature_use
u0140,2023-07-28,login
u0140,2023-07-28,feature_use
u0140,2023-07-29,feature_use
u0140,2023-07-29,login
u0140,2023-07-31,login
u0140,2023-08-01,feature_use
u0140,2023-08-04,upgrade
u0140,2023-08-04,login
u0140,2023-08-05,feature_use
u0140,2023-08-12,login
u0140,2023-08-12,invite_sent
u0140,2023-08-12,login
u0140,2023-08-13,feature_use
u0140,2023-08-16,invite_sent
u0140,2023-08-19,upgrade
u0140,2023-08-21,feature_use
u0140,2023-08-22,invite_sent
u0140,2023-08-22,login
u0140,2023-08-23,login
u0140,2023-08-23,support_ticket
u0140,2023-08-24,support_ticket
u0140,2023-08-25,login
u0140,2023-08-29,churned
u0140,2023-08-30,login
u0140,2023-08-31,churned
u0140,2023-09-03,invite_sent
u0140,2023-09-08,feature_use
u0140,2023-09-13,login
u0140,2023-09-13,feature_use
u0140,2023-09-15,feature_use
u0140,2023-09-15,login
u0140,2023-09-17,feature_use
u0141,2023-04-13,signup
u0141,2023-04-14,invite_sent
u0141,2023-04-14,feature_use
u0141,2023-04-16,invite_sent
u0141,2023-04-17,upgrade
u0141,2023-04-22,feature_use
u0141,2023-04-22,support_ticket
u0141,2023-04-23,login
u0141,2023-04-25,login
u0141,2023-04-27,login
u0141,2023-04-27,invite_sent
u0141,2023-04-27,feature_use
u0141,2023-05-01,login
u0141,2023-05-03,feature_use
u0141,2023-05-06,feature_use
u0141,2023-05-14,feature_use
u0141,2023-05-16,support_ticket
u0141,2023-05-17,login
u0141,2023-05-21,feature_use
u0141,2023-05-22,feature_use
u0141,2023-05-22,upgrade
u0141,2023-05-26,invite_sent
u0141,2023-05-27,login
u0141,2023-05-29,login
u0141,2023-05-29,feature_use
u0141,2023-06-02,login
u0141,2023-06-02,feature_use
u0141,2023-06-04,export
u0141,2023-06-08,login
u0141,2023-06-09,upgrade
u0141,2023-06-11,support_ticket
u0141,2023-06-14,login
u0141,2023-06-15,feature_use
u0141,2023-06-21,invite_sent
u0141,2023-06-26,login
u0142,2023-11-26,signup
u0142,2023-11-28,login
u0142,2023-11-28,export
u0142,2023-11-29,feature_use
u0142,2023-11-29,upgrade
u0142,2023-11-29,login
u0142,2023-11-29,login
u0142,2023-11-30,login
u0142,2023-11-30,invite_sent
u0142,2023-12-01,support_ticket
u0142,2023-12-02,login
u0142,2023-12-03,feature_use
u0142,2023-12-03,login
u0142,2023-12-04,login
u0142,2023-12-05,login
u0142,2023-12-05,login
u0142,2023-12-06,support_ticket
u0142,2023-12-07,export
u0142,2023-12-08,login
u0142,2023-12-09,feature_use
u0142,2023-12-10,support_ticket
u0142,2023-12-10,support_ticket
u0142,2023-12-11,invite_sent
u0142,2023-12-11,login
u0142,2023-12-20,feature_use
u0142,2023-12-21,support_ticket
u0142,2023-12-22,login
u0142,2023-12-23,login
u0142,2023-12-25,login
u0142,2023-12-27,invite_sent
u0142,2023-12-28,feature_use
u0142,2023-12-30,feature_use
u0143,2023-04-02,signup
u0143,2023-04-12,feature_use
u0143,2023-04-14,login
u0143,2023-04-25,feature_use
u0143,2023-04-29,support_ticket
u0143,2023-05-11,upgrade
u0143,2023-05-13,feature_use
u0143,2023-05-17,feature_use
u0143,2023-05-22,login
u0143,2023-05-24,feature_use
u0143,2023-05-25,login
u0143,2023-05-26,login
u0143,2023-05-31,support_ticket
u0143,2023-06-02,login
u0143,2023-06-02,upgrade
u0143,2023-06-02,support_ticket
u0143,2023-06-11,feature_use
u0143,2023-06-14,feature_use
u0143,2023-06-25,login
u0143,2023-07-05,login
u0143,2023-07-17,login
u0143,2023-07-19,login
u0143,2023-07-19,login
u0143,2023-07-23,login
u0143,2023-08-02,upgrade
u0143,2023-08-02,feature_use
u0143,2023-08-10,login
u0143,2023-08-12,login
u0143,2023-08-16,churned
u0143,2023-08-18,login
u0143,2023-09-01,feature_use
u0143,2023-09-07,support_ticket
u0143,2023-09-08,login
u0143,2023-09-23,invite_sent
u0143,2023-10-03,feature_use
u0143,2023-10-14,churned
u0143,2023-10-14,feature_use
u0143,2023-10-17,feature_use
u0143,2023-10-20,login
u0143,2023-10-21,login
u0143,2023-10-26,support_ticket
u0144,2023-04-23,signup
u0144,2023-04-24,upgrade
u0144,2023-04-26,churned
u0144,2023-04-27,export
u0144,2023-04-29,feature_use
u0144,2023-04-30,feature_use
u0144,2023-05-02,login
u0144,2023-05-02,login
u0144,2023-05-03,login
u0144,2023-05-04,support_ticket
u0144,2023-05-04,feature_use
u0144,2023-05-07,feature_use
u0144,2023-05-08,export
u0144,2023-05-09,login
u0144,2023-05-09,login
u0144,2023-05-11,login
u0144,2023-05-18,feature_use
u0144,2023-05-20,churned
u0144,2023-05-20,invite_sent
u0144,2023-05-21,upgrade
u0144,2023-05-21,feature_use
u0144,2023-05-23,upgrade
u0144,2023-05-23,feature_use
u0144,2023-05-23,login
u0144,2023-05-26,login
u0144,2023-05-27,feature_use
u0144,2023-05-27,feature_use
u0144,2023-05-29,export
u0144,2023-05-30,login
u0144,2023-05-30,invite_sent
u0144,2023-05-31,invite_sent
u0144,2023-06-01,login
u0144,2023-06-02,feature_use
u0144,2023-06-03,login
u0144,2023-06-03,invite_sent
u0145,2023-03-09,signup
u0145,2023-03-14,feature_use
u0145,2023-04-14,export
u0145,2023-05-27,login
u0145,2023-06-12,feature_use
u0145,2023-06-21,login
u0145,2023-07-04,feature_use
u0145,2023-07-05,export
u0145,2023-08-06,login
u0146,2023-11-21,signup
u0146,2023-11-27,feature_use
u0146,2023-12-05,support_ticket
u0146,2023-12-09,upgrade
u0146,2023-12-10,feature_use
u0146,2023-12-13,feature_use
u0146,2023-12-16,export
u0146,2023-12-31,feature_use
u0147,2023-06-21,signup
u0147,2023-06-23,login
u0147,2023-06-24,login
u0147,2023-06-25,login
u0147,2023-06-26,feature_use
u0147,2023-06-26,feature_use
u0147,2023-06-26,login
u0147,2023-06-26,login
u0147,2023-06-29,feature_use
u0147,2023-07-01,feature_use
u0147,2023-07-03,feature_use
u0147,2023-07-05,login
u0147,2023-07-05,support_ticket
u0147,2023-07-05,feature_use
u0147,2023-07-06,login
u0147,2023-07-09,feature_use
u0147,2023-07-09,login
u0147,2023-07-10,feature_use
u0147,2023-07-10,churned
u0147,2023-07-13,login
u0147,2023-07-15,feature_use
u0147,2023-07-15,support_ticket
u0147,2023-07-17,invite_sent
u0147,2023-07-18,churned
u0147,2023-07-19,login
u0147,2023-07-20,feature_use
u0147,2023-07-20,support_ticket
u0147,2023-07-21,login
u0147,2023-07-22,upgrade
u0147,2023-07-22,login
u0147,2023-07-25,export
u0147,2023-07-26,invite_sent
u0147,2023-07-29,export
u0147,2023-08-01,login
u0147,2023-08-04,login
u0147,2023-08-04,export
u0148,2023-02-02,signup
u0148,2023-02-06,login
u0148,2023-02-13,feature_use
u0148,2023-02-13,upgrade
u0148,2023-02-21,support_ticket
u0148,2023-02-21,feature_use
u0148,2023-02-21,login
u0148,2023-02-22,feature_use
u0148,2023-03-05,feature_use
u0148,2023-03-06,feature_use
u0148,2023-03-10,feature_use
u0148,2023-03-12,login
u0148,2023-03-16,login
u0148,2023-03-16,support_ticket
u0148,2023-03-19,feature_use
u0148,2023-03-25,login
u0148,2023-03-25,login
u0148,2023-03-28,invite_sent
u0149,2023-03-31,signup
u0149,2023-04-09,feature_use
u0149,2023-04-11,churned
u0149,2023-05-02,invite_sent
u0149,2023-05-12,login
u0149,2023-05-12,feature_use
u0149,2023-05-23,feature_use
u0149,2023-06-06,feature_use
u0149,2023-06-28,login
u0149,2023-07-13,invite_sent
u0149,2023-07-24,feature_use
u0149,2023-08-26,login
u0149,2023-10-14,login
u0150,2023-08-23,signup
u0150,2023-09-25,login
u0150,2023-10-08,login
u0150,2023-10-10,feature_use
u0151,2023-05-29,signup
u0151,2023-06-05,feature_use
u0151,2023-06-09,login
u0151,2023-06-20,feature_use
u0151,2023-06-22,login
u0151,2023-06-27,upgrade
u0151,2023-07-25,feature_use
u0151,2023-08-09,login
u0151,2023-09-20,login
u0151,2023-10-18,login
u0151,2023-10-21,upgrade
u0151,2023-10-26,feature_use
u0151,2023-11-01,feature_use
u0152,2023-08-17,signup
u0152,2023-08-18,login
u0152,2023-08-22,invite_sent
u0152,2023-08-23,login
u0152,2023-08-23,login
u0152,2023-08-26,login
u0152,2023-08-27,login
u0152,2023-09-05,login
u0152,2023-09-05,feature_use
u0152,2023-09-06,export
u0152,2023-09-06,feature_use
u0152,2023-09-06,invite_sent
u0152,2023-09-07,feature_use
u0152,2023-09-09,login
u0152,2023-09-10,feature_use
u0152,2023-09-10,login
u0152,2023-09-11,login
u0152,2023-09-12,login
u0152,2023-09-13,support_ticket
u0152,2023-09-13,login
u0152,2023-09-13,login
u0152,2023-09-14,feature_use
u0152,2023-09-14,upgrade
u0152,2023-09-15,export
u0152,2023-09-15,support_ticket
u0152,2023-09-16,upgrade
u0152,2023-09-16,login
u0152,2023-09-17,churned
u0152,2023-09-18,login
u0152,2023-09-18,invite_sent
u0152,2023-09-19,invite_sent
u0152,2023-09-20,churned
u0152,2023-09-24,feature_use
u0152,2023-09-24,support_ticket
u0152,2023-09-27,invite_sent
u0152,2023-09-27,feature_use
u0153,2023-11-27,signup
u0153,2023-11-28,login
u0153,2023-11-28,login
u0153,2023-11-29,feature_use
u0153,2023-11-29,feature_use
u0153,2023-11-29,feature_use
u0153,2023-11-29,feature_use
u0153,2023-11-30,login
u0153,2023-11-30,feature_use
u0153,2023-12-02,feature_use
u0153,2023-12-02,login
u0153,2023-12-02,feature_use
u0153,2023-12-03,feature_use
u0153,2023-12-03,login
u0153,2023-12-04,feature_use
u0153,2023-12-05,churned
u0153,2023-12-05,churned
u0153,2023-12-05,export
u0153,2023-12-07,feature_use
u0153,2023-12-08,login
u0153,2023-12-09,feature_use
u0154,2023-06-11,signup
u0154,2023-06-21,login
u0154,2023-06-26,feature_use
u0154,2023-06-28,invite_sent
u0154,2023-06-30,login
u0154,2023-07-01,feature_use
u0154,2023-07-02,login
u0154,2023-07-25,invite_sent
u0154,2023-07-28,login
u0154,2023-08-12,login
u0154,2023-08-17,login
u0154,2023-08-19,upgrade
u0154,2023-08-22,feature_use
u0154,2023-08-25,login
u0154,2023-09-07,upgrade
u0154,2023-09-08,login
u0154,2023-09-09,support_ticket
u0154,2023-09-19,feature_use
u0154,2023-09-24,feature_use
u0154,2023-09-26,login
u0154,2023-09-26,invite_sent
u0155,2023-11-02,signup
u0155,2023-11-05,login
u0155,2023-11-05,support_ticket
u0155,2023-11-10,login
u0155,2023-11-10,login
u0155,2023-11-11,churned
u0155,2023-11-12,upgrade
u0155,2023-11-19,login
u0155,2023-11-22,login
u0155,2023-11-22,login
u0155,2023-11-22,feature_use
u0155,2023-11-30,upgrade
u0155,2023-12-03,support_ticket
u0155,2023-12-03,login
u0155,2023-12-05,feature_use
u0156,2023-02-19,signup
u0156,2023-02-21,churned
u0156,2023-02-23,feature_use
u0156,2023-03-02,login
u0156,2023-03-09,login
u0156,2023-03-09,invite_sent
u0156,2023-03-13,login
u0156,2023-03-17,invite_sent
u0156,2023-03-18,support_ticket
u0156,2023-03-19,login
u0156,2023-03-20,feature_use
u0156,2023-03-29,export
u0156,2023-04-04,invite_sent
u0156,2023-04-04,login
u0156,2023-04-08,feature_use
u0156,2023-04-10,churned
u0156,2023-04-12,login
u0156,2023-04-19,feature_use
u0156,2023-04-22,feature_use
u0156,2023-05-02,invite_sent
u0156,2023-05-03,feature_use
u0156,2023-05-04,feature_use
u0156,2023-05-10,upgrade
u0156,2023-05-11,login
u0156,2023-05-20,login
u0156,2023-05-20,login
u0156,2023-05-21,churned
u0156,2023-05-25,login
u0156,2023-06-01,feature_use
u0156,2023-06-01,feature_use
u0156,2023-06-04,login
u0156,2023-06-08,login
u0156,2023-06-09,login
u0156,2023-06-13,login
u0156,2023-06-21,login
u0156,2023-06-21,invite_sent
u0156,2023-06-25,feature_use
u0156,2023-06-26,support_ticket
u0156,2023-06-26,login
u0156,2023-06-28,support_ticket
u0156,2023-06-29,export
u0157,2023-04-12,signup
u0157,2023-04-20,login
u0157,2023-04-21,churned
u0157,2023-04-26,export
u0157,2023-05-07,support_ticket
u0157,2023-05-10,login
u0157,2023-05-13,feature_use
u0157,2023-05-14,login
u0157,2023-05-20,support_ticket
u0157,2023-05-28,feature_use
u0157,2023-06-03,login
u0157,2023-06-18,feature_use
u0157,2023-06-23,support_ticket
u0157,2023-06-29,feature_use
u0157,2023-07-02,export
u0157,2023-07-13,feature_use
u0157,2023-07-30,upgrade
u0157,2023-08-15,feature_use
u0157,2023-08-16,feature_use
u0157,2023-08-17,support_ticket
u0157,2023-08-18,feature_use
u0157,2023-08-18,feature_use
u0157,2023-08-29,feature_use
u0157,2023-09-08,feature_use
u0157,2023-09-14,invite_sent
u0157,2023-09-20,invite_sent
u0157,2023-09-24,invite_sent
u0157,2023-09-29,support_ticket
u0157,2023-10-03,login
u0158,2023-08-15,signup
u0158,2023-08-17,feature_use
u0158,2023-08-23,feature_use
u0158,2023-08-24,login
u0158,2023-08-24,export
u0158,2023-08-26,feature_use
u0158,2023-08-26,feature_use
u0158,2023-09-03,login
u0158,2023-09-04,export
u0158,2023-09-07,support_ticket
u0158,2023-09-09,feature_use
u0158,2023-09-09,feature_use
u0158,2023-09-10,login
u0158,2023-09-15,feature_use
u0158,2023-09-16,feature_use
u0159,2023-06-28,signup
u0159,2023-07-13,feature_use
u0159,2023-07-23,feature_use
u0159,2023-09-28,feature_use
u0159,2023-12-06,login
u0160,2023-05-07,signup
u0160,2023-05-08,feature_use
u0160,2023-05-08,churned
u0160,2023-05-08,feature_use
u0160,2023-05-09,feature_use
u0160,2023-05-10,invite_sent
u0160,2023-05-10,export
u0160,2023-05-10,export
u0160,2023-05-10,upgrade
u0160,2023-05-11,login
u0160,2023-05-15,feature_use
u0160,2023-05-16,login
u0160,2023-05-18,feature_use
u0160,2023-05-18,login
u0160,2023-05-18,login
u0160,2023-05-19,support_ticket
u0160,2023-05-20,feature_use
u0160,2023-05-20,login
u0160,2023-05-21,feature_use
u0160,2023-05-21,login
u0160,2023-05-21,login
u0160,2023-05-21,feature_use
u0160,2023-05-23,login
u0160,2023-05-23,feature_use
u0160,2023-05-23,feature_use
u0160,2023-05-24,support_ticket
u0160,2023-05-24,feature_use
u0160,2023-05-24,export
u0160,2023-05-25,login
u0160,2023-05-25,login
u0160,2023-05-26,feature_use
u0160,2023-05-26,login
u0160,2023-05-26,support_ticket
u0160,2023-05-26,feature_use
u0160,2023-05-27,login
u0160,2023-05-28,export
u0160,2023-05-28,export
u0160,2023-05-29,login
u0160,2023-05-29,login
u0160,2023-05-29,churned
u0160,2023-05-30,feature_use
u0161,2023-08-28,signup
u0161,2023-08-30,login
u0161,2023-08-31,login
u0161,2023-08-31,churned
u0161,2023-09-01,export
u0161,2023-09-02,feature_use
u0161,2023-09-03,login
u0161,2023-09-03,feature_use
u0161,2023-09-03,login
u0161,2023-09-05,login
u0161,2023-09-05,feature_use
u0161,2023-09-05,support_ticket
u0161,2023-09-06,login
u0161,2023-09-07,login
u0161,2023-09-09,feature_use
u0161,2023-09-10,login
u0161,2023-09-13,feature_use
u0161,2023-09-14,upgrade
u0161,2023-09-14,support_ticket
u0161,2023-09-15,login
u0161,2023-09-15,feature_use
u0161,2023-09-16,feature_use
u0161,2023-09-17,feature_use
u0161,2023-09-17,export
u0161,2023-09-24,login
u0161,2023-09-24,invite_sent
u0161,2023-09-25,invite_sent
u0161,2023-09-25,feature_use
u0161,2023-09-25,feature_use
u0161,2023-09-29,support_ticket
u0161,2023-10-01,login
u0161,2023-10-03,churned
u0161,2023-10-04,upgrade
u0161,2023-10-05,invite_sent
u0161,2023-10-07,export
u0161,2023-10-08,login
u0161,2023-10-10,feature_use
u0161,2023-10-11,support_ticket
u0162,2023-06-10,signup
u0162,2023-06-16,feature_use
u0162,2023-06-24,upgrade
u0162,2023-06-25,feature_use
u0162,2023-07-09,login
u0162,2023-07-18,login
u0162,2023-07-22,invite_sent
u0162,2023-07-25,login
u0162,2023-08-05,login
u0162,2023-08-10,invite_sent
u0162,2023-08-10,export
u0162,2023-08-10,login
u0162,2023-08-13,churned
u0162,2023-08-15,export
u0162,2023-08-15,login
u0162,2023-08-20,feature_use
u0162,2023-09-11,invite_sent
u0162,2023-09-13,export
u0162,2023-09-14,upgrade
u0162,2023-09-18,login
u0162,2023-09-19,invite_sent
u0162,2023-09-27,feature_use
u0162,2023-10-30,feature_use
u0162,2023-11-13,login
u0162,2023-11-21,churned
u0162,2023-11-27,support_ticket
u0162,2023-11-29,login
u0162,2023-12-03,login
u0163,2023-11-20,signup
u0163,2023-11-22,invite_sent
u0163,2023-11-23,login
u0163,2023-11-24,feature_use
u0163,2023-11-26,export
u0163,2023-11-26,churned
u0163,2023-11-27,export
u0163,2023-11-28,login
u0163,2023-11-29,login
u0163,2023-11-29,export
u0163,2023-11-29,login
u0163,2023-12-02,feature_use
u0163,2023-12-03,feature_use
u0163,2023-12-07,feature_use
u0163,2023-12-09,login
u0163,2023-12-11,feature_use
u0163,2023-12-11,feature_use
u0163,2023-12-12,upgrade
u0163,2023-12-13,feature_use
u0163,2023-12-16,export
u0163,2023-12-17,invite_sent
u0163,2023-12-17,support_ticket
u0163,2023-12-17,login
u0163,2023-12-20,upgrade
u0163,2023-12-22,feature_use
u0163,2023-12-24,upgrade
u0163,2023-12-26,support_ticket
u0163,2023-12-27,login
u0163,2023-12-28,export
u0163,2023-12-30,feature_use
u0164,2023-04-12,signup
u0164,2023-04-16,feature_use
u0164,2023-04-22,login
u0164,2023-04-30,login
u0164,2023-05-06,login
u0164,2023-05-10,feature_use
u0164,2023-05-12,export
u0164,2023-05-14,login
u0164,2023-05-14,feature_use
u0164,2023-05-19,login
u0164,2023-05-28,feature_use
u0164,2023-05-28,login
u0164,2023-06-01,invite_sent
u0164,2023-06-07,support_ticket
u0165,2023-08-09,signup
u0165,2023-08-11,feature_use
u0165,2023-08-28,login
u0165,2023-09-02,feature_use
u0165,2023-09-11,login
u0165,2023-09-12,login
u0165,2023-09-20,churned
u0165,2023-09-21,invite_sent
u0165,2023-09-26,feature_use
u0165,2023-09-29,upgrade
u0165,2023-10-03,upgrade
u0165,2023-10-06,invite_sent
u0165,2023-10-20,login
u0165,2023-10-31,feature_use
u0165,2023-11-04,login
u0165,2023-11-09,feature_use
u0165,2023-11-23,login
u0166,2023-08-30,signup
u0166,2023-08-31,login
u0166,2023-09-16,churned
u0166,2023-10-20,feature_use
u0166,2023-11-10,login
u0166,2023-11-18,feature_use
u0167,2023-04-02,signup
u0167,2023-04-03,feature_use
u0167,2023-04-05,churned
u0167,2023-04-07,login
u0167,2023-04-08,login
u0167,2023-04-11,login
u0167,2023-04-12,feature_use
u0167,2023-04-12,login
u0167,2023-04-12,login
u0167,2023-04-13,support_ticket
u0167,2023-04-14,login
u0167,2023-04-16,feature_use
u0167,2023-04-19,login
u0167,2023-04-19,feature_use
u0167,2023-04-19,feature_use
u0167,2023-04-19,login
u0167,2023-04-20,support_ticket
u0167,2023-04-20,feature_use
u0167,2023-04-21,login
u0167,2023-04-23,support_ticket
u0167,2023-04-24,export
u0167,2023-04-24,login
u0167,2023-04-25,churned
u0167,2023-04-30,login
u0167,2023-04-30,export
u0167,2023-05-01,login
u0167,2023-05-02,feature_use
u0167,2023-05-04,export
u0167,2023-05-04,support_ticket
u0167,2023-05-04,login
u0167,2023-05-04,login
u0167,2023-05-04,feature_use
u0167,2023-05-06,feature_use
u0167,2023-05-08,feature_use
u0167,2023-05-09,login
u0168,2023-03-04,signup
u0168,2023-03-05,login
u0168,2023-03-10,feature_use
u0168,2023-03-11,support_ticket
u0168,2023-03-12,support_ticket
u0168,2023-03-17,export
u0168,2023-03-24,login
u0168,2023-03-31,login
u0168,2023-04-06,login
u0168,2023-04-08,feature_use
u0168,2023-04-10,login
u0168,2023-04-12,feature_use
u0168,2023-04-13,invite_sent
u0168,2023-04-22,login
u0168,2023-04-25,login
u0168,2023-04-25,login
u0168,2023-04-29,upgrade
u0168,2023-05-01,login
u0168,2023-05-02,export
u0168,2023-05-05,feature_use
u0168,2023-05-14,invite_sent
u0168,2023-05-16,login
u0168,2023-05-21,login
u0168,2023-05-27,login
u0169,2023-09-20,signup
u0169,2023-09-22,login
u0169,2023-09-23,feature_use
u0169,2023-09-23,login
u0169,2023-09-24,feature_use
u0169,2023-09-26,login
u0169,2023-09-26,support_ticket
u0169,2023-09-27,feature_use
u0169,2023-09-29,upgrade
u0169,2023-09-30,invite_sent
u0169,2023-10-02,feature_use
u0169,2023-10-02,export
u0169,2023-10-07,login
u0169,2023-10-10,export
u0169,2023-10-10,login
u0169,2023-10-18,login
u0169,2023-10-18,support_ticket
u0169,2023-10-18,login
u0169,2023-10-18,login
u0169,2023-10-18,login
u0169,2023-10-19,feature_use
u0169,2023-10-20,feature_use
u0169,2023-10-20,login
u0169,2023-10-20,support_ticket
u0169,2023-10-21,login
u0169,2023-10-21,login
u0169,2023-10-23,login
u0169,2023-10-23,feature_use
u0170,2023-05-16,signup
u0170,2023-05-18,login
u0170,2023-05-19,login
u0170,2023-05-19,upgrade
u0170,2023-05-28,login
u0170,2023-05-30,feature_use
u0170,2023-05-31,login
u0170,2023-06-04,feature_use
u0170,2023-06-09,login
u0170,2023-06-10,export
u0170,2023-06-12,feature_use
u0170,2023-06-19,export
u0170,2023-07-02,upgrade
u0170,2023-07-06,support_ticket
u0170,2023-07-07,export
u0170,2023-07-17,feature_use
u0170,2023-07-18,login
u0171,2023-08-12,signup
u0171,2023-08-15,login
u0171,2023-08-28,feature_use
u0171,2023-08-29,login
u0171,2023-09-04,feature_use
u0171,2023-09-07,support_ticket
u0171,2023-09-11,feature_use
u0171,2023-09-15,login
u0171,2023-09-22,feature_use
u0171,2023-09-23,feature_use
u0171,2023-09-24,invite_sent
u0171,2023-09-30,login
u0171,2023-10-03,login
u0171,2023-10-11,feature_use
u0171,2023-10-24,upgrade
u0171,2023-10-25,upgrade
u0171,2023-10-26,login
u0171,2023-10-27,upgrade
u0171,2023-11-07,invite_sent
u0171,2023-11-09,feature_use
u0171,2023-11-13,support_ticket
u0171,2023-11-20,churned
u0171,2023-11-21,login
u0171,2023-11-23,feature_use
u0171,2023-11-27,export
u0171,2023-11-29,login
u0171,2023-11-29,feature_use
u0171,2023-12-01,churned
u0171,2023-12-02,login
u0171,2023-12-04,churned
u0171,2023-12-06,feature_use
u0171,2023-12-09,login
u0171,2023-12-10,login
u0171,2023-12-11,login
u0171,2023-12-11,login
u0171,2023-12-15,login
u0171,2023-12-17,support_ticket
u0171,2023-12-17,login
u0172,2023-04-18,signup
u0172,2023-04-21,support_ticket
u0172,2023-04-21,feature_use
u0172,2023-04-23,login
u0172,2023-04-25,upgrade
u0172,2023-04-25,export
u0172,2023-04-25,login
u0172,2023-04-26,feature_use
u0172,2023-04-26,feature_use
u0172,2023-04-26,churned
u0172,2023-04-27,login
u0172,2023-04-29,login
u0172,2023-04-29,feature_use
u0172,2023-04-29,upgrade
u0172,2023-05-01,feature_use
u0172,2023-05-02,invite_sent
u0172,2023-05-05,login
u0172,2023-05-06,invite_sent
u0172,2023-05-10,support_ticket
u0172,2023-05-12,login
u0172,2023-05-17,support_ticket
u0172,2023-05-17,support_ticket
u0172,2023-05-20,login
u0172,2023-05-20,upgrade
u0172,2023-05-21,login
u0172,2023-05-21,feature_use
u0173,2023-08-01,signup
u0173,2023-08-02,feature_use
u0173,2023-08-04,login
u0173,2023-08-06,support_ticket
u0173,2023-08-07,login
u0173,2023-08-12,login
u0173,2023-08-12,feature_use
u0173,2023-08-13,upgrade
u0173,2023-08-15,login
u0173,2023-08-15,support_ticket
u0173,2023-08-15,invite_sent
u0173,2023-08-23,login
u0173,2023-08-23,login
u0173,2023-08-26,support_ticket
u0173,2023-08-26,login
u0173,2023-08-27,feature_use
u0173,2023-08-28,support_ticket
u0173,2023-08-29,feature_use
u0173,2023-08-30,feature_use
u0174,2023-03-26,signup
u0174,2023-04-10,churned
u0174,2023-05-04,invite_sent
u0174,2023-06-10,feature_use
u0174,2023-06-12,upgrade
u0174,2023-06-15,invite_sent
u0175,2023-01-05,signup
u0175,2023-02-22,feature_use
u0175,2023-03-11,feature_use
u0175,2023-03-28,login
u0175,2023-04-21,export
u0175,2023-06-09,login
u0175,2023-06-14,feature_use
u0175,2023-07-31,feature_use
u0175,2023-08-01,support_ticket
u0175,2023-08-20,upgrade
u0175,2023-10-08,login
u0175,2023-10-09,login
u0175,2023-10-09,feature_use
u0176,2023-05-04,signup
u0176,2023-05-12,export
u0176,2023-05-16,login
u0176,2023-05-20,feature_use
u0176,2023-05-21,feature_use
u0176,2023-05-23,upgrade
u0176,2023-05-29,export
u0176,2023-06-04,support_ticket
u0176,2023-06-07,feature_use
u0176,2023-06-07,feature_use
u0176,2023-06-12,login
u0176,2023-06-15,feature_use
u0176,2023-06-19,login
u0176,2023-06-20,feature_use
u0176,2023-07-01,login
u0176,2023-07-02,login
u0176,2023-07-08,login
u0176,2023-07-17,support_ticket
